stop_id,stop_name,stop_lat,stop_lon,platform_code,parent_station,location_type
8812229:2,Groot-Bijgaarden,50.868337,4.273543,2,8812229,0
8812237,Dilbeek,50.866728,4.243393,,,1
8812237:0,Dilbeek,50.866728,4.243393,,8812237,0
8812237:1,Dilbeek,50.866728,4.243393,1,8812237,0
8812237:2,Dilbeek,50.866728,4.243393,2,8812237,0
8812245,Sint-Martens-Bodegem,50.86716,4.205081,,,1
8812245:0,Sint-Martens-Bodegem,50.86716,4.205081,,8812245,0
8812245:1,Sint-Martens-Bodegem,50.86716,4.205081,1,8812245,0
8812245:2,Sint-Martens-Bodegem,50.86716,4.205081,2,8812245,0
8812252,Ternat,50.874522,4.16534,,,1
8812252:0,Ternat,50.874522,4.16534,,8812252,0
8812252:1,Ternat,50.874522,4.16534,1,8812252,0
8812252:2,Ternat,50.874522,4.16534,2,8812252,0
8812260,Essene-Lombeek,50.882451,4.115171,,,1
8812260:0,Essene-Lombeek,50.882451,4.115171,,8812260,0
8812260:1,Essene-Lombeek,50.882451,4.115171,1,8812260,0
8812260:2,Essene-Lombeek,50.882451,4.115171,2,8812260,0
8813003,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,,,1
8813003:0,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,,8813003,0
8813003:1,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,1,8813003,0
8813003:2,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,2,8813003,0
8813003:3,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,3,8813003,0
8813003:4,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,4,8813003,0
8813003:5,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,5,8813003,0
8813003:6,Brussel-Centraal/Bruxelles-Central,50.845658,4.356801,6,8813003,0
8813037,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,,,1
8813037:0,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,,8813037,0
8813037:1,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,1,8813037,0
8813037:2,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,2,8813037,0
8813037:3,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,3,8813037,0
8813037:4,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,4,8813037,0
8813037:5,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,5,8813037,0
8813037:6,Brussel-Kapellekerk/Bruxelles-Chapelle,50.841127,4.347866,6,8813037,0
8813045,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,,,1
8813045:0,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,,8813045,0
8813045:1,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,1,8813045,0
8813045:2,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,2,8813045,0
8813045:3,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,3,8813045,0
8813045:4,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,4,8813045,0
8813045:5,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,5,8813045,0
8813045:6,Brussel-Congres/Bruxelles-Congrès,50.852067,4.362051,6,8813045,0
8814001,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,,,1
8814001:0,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,,8814001,0
8814001:1,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,1,8814001,0
8814001:2,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,2,8814001,0
8814001:3,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,3,8814001,0
8814001:4,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,4,8814001,0
8814001:5,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,5,8814001,0
8814001:6,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,6,8814001,0
8814001:7,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,7,8814001,0
8814001:8,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,8,8814001,0
8814001:9,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,9,8814001,0
8814001:10,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,10,8814001,0
8814001:11,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,11,8814001,0
8814001:12,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,12,8814001,0
8814001:13,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,13,8814001,0
8814001:14,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,14,8814001,0
8814001:15,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,15,8814001,0
8814001:16,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,16,8814001,0
8814001:17,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,17,8814001,0
8814001:18,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,18,8814001,0
8814001:19,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,19,8814001,0
8814001:20,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,20,8814001,0
8814001:21,Brussel-Zuid/Bruxelles-Midi,50.835707,4.336531,21,8814001,0
8814118,Vorst-Oost/Forest-Est,50.810195,4.320943,,,1
8814118:0,Vorst-Oost/Forest-Est,50.810195,4.320943,,8814118,0
8814118:1,Vorst-Oost/Forest-Est,50.810195,4.320943,1,8814118,0
8814118:2,Vorst-Oost/Forest-Est,50.810195,4.320943,2,8814118,0
8814126,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,,,1
8814126:0,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,,8814126,0
8814126:1,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,1,8814126,0
8814126:2,Ukkel-Stalle/Uccle-Stalle,50.802411,4.323901,2,8814126,0
8814134,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,,,1
8814134:0,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,,8814134,0
8814134:1,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,1,8814134,0
8814134:2,Ukkel-Kalevoet/Uccle-Calevoet,50.791749,4.332207,2,8814134,0
8814142,Linkebeek,50.773681,4.339434,,,1
8814142:0,Linkebeek,50.773681,4.339434,,8814142,0
8814142:1,Linkebeek,50.773681,4.339434,1,8814142,0
8814142:2,Linkebeek,50.773681,4.339434,2,8814142,0
8814159,Holleken,50.767631,4.353952,,,1
8814159:0,Holleken,50.767631,4.353952,,8814159,0
8814159:1,Holleken,50.767631,4.353952,1,8814159,0
8814159:2,Holleken,50.767631,4.353952,2,8814159,0
8814167,Sint-Genesius-Rode,50.74781,4.361997,,,1
8814167:0,Sint-Genesius-Rode,50.74781,4.361997,,8814167,0
8814167:1,Sint-Genesius-Rode,50.74781,4.361997,1,8814167,0
8814167:2,Sint-Genesius-Rode,50.74781,4.361997,2,8814167,0
8814175,De Hoek,50.738812,4.370717,,,1
8814175:0,De Hoek,50.738812,4.370717,,8814175,0
8814175:1,De Hoek,50.738812,4.370717,1,8814175,0
8814175:2,De Hoek,50.738812,4.370717,2,8814175,0
8814209,Nivelles,50.599641,4.335065,,,1
8814209:0,Nivelles,50.599641,4.335065,,8814209,0
8814209:1,Nivelles,50.599641,4.335065,1,8814209,0
8814209:2,Nivelles,50.599641,4.335065,2,8814209,0
8814209:3,Nivelles,50.599641,4.335065,3,8814209,0
8814209:A,Nivelles,50.599641,4.335065,A,8814209,0
8814209:B,Nivelles,50.599641,4.335065,B,8814209,0
8814209:C,Nivelles,50.599641,4.335065,C,8814209,0
8814241,Lillois,50.645423,4.365368,,,1
8814241:0,Lillois,50.645423,4.365368,,8814241,0
8814241:1,Lillois,50.645423,4.365368,1,8814241,0
8814241:2,Lillois,50.645423,4.365368,2,8814241,0
8814258,Braine-l'Alleud,50.684778,4.375526,,,1
8814258:0,Braine-l'Alleud,50.684778,4.375526,,8814258,0
8814258:1,Braine-l'Alleud,50.684778,4.375526,1,8814258,0
8814258:2,Braine-l'Alleud,50.684778,4.375526,2,8814258,0
8814258:3,Braine-l'Alleud,50.684778,4.375526,3,8814258,0
8814266,Waterloo,50.715422,4.383481,,,1
8814266:0,Waterloo,50.715422,4.383481,,8814266,0
8814266:1,Waterloo,50.715422,4.383481,1,8814266,0
8814266:2,Waterloo,50.715422,4.383481,2,8814266,0
8814308,Halle,50.733931,4.240634,,,1
8814308:0,Halle,50.733931,4.240634,,8814308,0
8814308:1,Halle,50.733931,4.240634,1,8814308,0
8814308:2,Halle,50.733931,4.240634,2,8814308,0
8814308:3,Halle,50.733931,4.240634,3,8814308,0
8814308:4,Halle,50.733931,4.240634,4,8814308,0
8814308:5,Halle,50.733931,4.240634,5,8814308,0
8814332,Lembeek,50.715107,4.221577,,,1
8814332:0,Lembeek,50.715107,4.221577,,8814332,0
8814332:1,Lembeek,50.715107,4.221577,1,8814332,0
8814332:2,Lembeek,50.715107,4.221577,2,8814332,0
8814340,Buizingen,50.751577,4.258558,,,1
8814340:0,Buizingen,50.751577,4.258558,,8814340,0
8814340:1,Buizingen,50.751577,4.258558,1,8814340,0
8814340:2,Buizingen,50.751577,4.258558,2,8814340,0
8814357,Lot,50.766364,4.273696,,,1
8814357:0,Lot,50.766364,4.273696,,8814357,0
8814357:1,Lot,50.766364,4.273696,1,8814357,0
8814357:2,Lot,50.766364,4.273696,2,8814357,0
8814365,Ruisbroek,50.79183,4.295333,,,1
8814365:0,Ruisbroek,50.79183,4.295333,,8814365,0
8814365:1,Ruisbroek,50.79183,4.295333,1,8814365,0
8814365:2,Ruisbroek,50.79183,4.295333,2,8814365,0
8814373,Vorst-Zuid/Forest-Midi,50.809215,4.309167,,,1
8814373:0,Vorst-Zuid/Forest-Midi,50.809215,4.309167,,8814373,0
8814373:1,Vorst-Zuid/Forest-Midi,50.809215,4.309167,1,8814373,0
8814373:2,Vorst-Zuid/Forest-Midi,50.809215,4.309167,2,8814373,0
8814415,Huizingen,50.7519,4.266487,,,1
8814415:0,Huizingen,50.7519,4.266487,,8814415,0
8814415:1,Huizingen,50.7519,4.266487,1,8814415,0
8814415:2,Huizingen,50.7519,4.266487,2,8814415,0
8814423,Beersel,50.766616,4.302605,,,1
8814423:0,Beersel,50.766616,4.302605,,8814423,0
8814423:1,Beersel,50.766616,4.302605,1,8814423,0
8814423:2,Beersel,50.766616,4.302605,2,8814423,0
8814431,Moensberg,50.77832,4.330733,,,1
8814431:0,Moensberg,50.77832,4.330733,,8814431,0
8814431:1,Moensberg,50.77832,4.330733,1,8814431,0
8814431:2,Moensberg,50.77832,4.330733,2,8814431,0
8814449,Sint-Job,50.79441,4.362761,,,1
8814449:0,Sint-Job,50.79441,4.362761,,8814449,0
8814449:1,Sint-Job,50.79441,4.362761,1,8814449,0
8814449:2,Sint-Job,50.79441,4.362761,2,8814449,0
8814456,Boondaal/Boondael,50.801665,4.393387,,,1
8814456:0,Boondaal/Boondael,50.801665,4.393387,,8814456,0
8814456:1,Boondaal/Boondael,50.801665,4.393387,1,8814456,0
8814456:2,Boondaal/Boondael,50.801665,4.393387,2,8814456,0
8814464,Diesdelle/Vivier d'Oie,50.796145,4.374052,,,1
8814464:0,Diesdelle/Vivier d'Oie,50.796145,4.374052,,8814464,0
8814464:1,Diesdelle/Vivier d'Oie,50.796145,4.374052,1,8814464,0
8814464:2,Diesdelle/Vivier d'Oie,50.796145,4.374052,2,8814464,0
8815040,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,,,1
8815040:0,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,,8815040,0
8815040:1,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,1,8815040,0
8815040:2,Brussel-West/Bruxelles-Ouest,50.848552,4.321042,2,8815040,0
8819406,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,,,1
8819406:0,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,,8819406,0
8819406:1,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,1,8819406,0
8819406:2,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,2,8819406,0
8819406:3,Brussel-Nat-Luchthaven/Bruxelles-Nat-Aéroport,50.896456,4.482075,3,8819406,0
8821006,Antwerpen-Centraal,51.2172,4.421101,,,1
8821006:0,Antwerpen-Centraal,51.2172,4.421101,,8821006,0
8821006:1,Antwerpen-Centraal,51.2172,4.421101,1,8821006,0
8821006:2,Antwerpen-Centraal,51.2172,4.421101,2,8821006,0
8821006:3,Antwerpen-Centraal,51.2172,4.421101,3,8821006,0
8821006:4,Antwerpen-Centraal,51.2172,4.421101,4,8821006,0
8821006:5,Antwerpen-Centraal,51.2172,4.421101,5,8821006,0
8821006:6,Antwerpen-Centraal,51.2172,4.421101,6,8821006,0
8821006:7,Antwerpen-Centraal,51.2172,4.421101,7,8821006,0
8821006:8,Antwerpen-Centraal,51.2172,4.421101,8,8821006,0
8821006:9,Antwerpen-Centraal,51.2172,4.421101,9,8821006,0
8821006:10,Antwerpen-Centraal,51.2172,4.421101,10,8821006,0
8821006:11,Antwerpen-Centraal,51.2172,4.421101,11,8821006,0
8821006:12,Antwerpen-Centraal,51.2172,4.421101,12,8821006,0
8821006:13,Antwerpen-Centraal,51.2172,4.421101,13,8821006,0
8821006:14,Antwerpen-Centraal,51.2172,4.421101,14,8821006,0
8821006:15,Antwerpen-Centraal,51.2172,4.421101,15,8821006,0
8821006:16,Antwerpen-Centraal,51.2172,4.421101,16,8821006,0
8821006:17,Antwerpen-Centraal,51.2172,4.421101,17,8821006,0
8821006:18,Antwerpen-Centraal,51.2172,4.421101,18,8821006,0
8821006:19,Antwerpen-Centraal,51.2172,4.421101,19,8821006,0
8821006:20,Antwerpen-Centraal,51.2172,4.421101,20,8821006,0
8821006:21,Antwerpen-Centraal,51.2172,4.421101,21,8821006,0
8821006:22,Antwerpen-Centraal,51.2172,4.421101,22,8821006,0
8821006:23,Antwerpen-Centraal,51.2172,4.421101,23,8821006,0
8821006:24,Antwerpen-Centraal,51.2172,4.421101,24,8821006,0
8821006:000403,Antwerpen-Centraal,51.2172,4.421101,000403,8821006,0
8821006:000050,Antwerpen-Centraal,51.2172,4.421101,000050,8821006,0
8821006:000139,Antwerpen-Centraal,51.2172,4.421101,000050,8821006,0
8821006:000134,Antwerpen-Centraal,51.2172,4.421101,000050,8821006,0
8821006:000172,Antwerpen-Centraal,51.2172,4.421101,000050,8821006,0
8821022,Antwerpen-Oost,51.207357,4.436392,,,1
8821022:0,Antwerpen-Oost,51.207357,4.436392,,8821022,0
8821048,Antwerpen-Haven,51.289968,4.379086,,,1
8821048:0,Antwerpen-Haven,51.289968,4.379086,,8821048,0
8821063,Antwerpen-Luchtbal,51.244132,4.425029,,,1
8821063:0,Antwerpen-Luchtbal,51.244132,4.425029,,8821063,0
8821063:1,Antwerpen-Luchtbal,51.244132,4.425029,1,8821063,0
8821063:2,Antwerpen-Luchtbal,51.244132,4.425029,2,8821063,0
8821063:3,Antwerpen-Luchtbal,51.244132,4.425029,3,8821063,0
8821063:4,Antwerpen-Luchtbal,51.244132,4.425029,4,8821063,0
8821071,Ekeren,51.281626,4.434154,,,1
8821071:0,Ekeren,51.281626,4.434154,,8821071,0
8821071:1,Ekeren,51.281626,4.434154,1,8821071,0
8821071:2,Ekeren,51.281626,4.434154,2,8821071,0
8821089,Antwerpen-Noorderdokken,51.261643,4.427906,,,1
8821089:0,Antwerpen-Noorderdokken,51.261643,4.427906,,8821089,0
8821089:1,Antwerpen-Noorderdokken,51.261643,4.427906,1,8821089,0
8821089:2,Antwerpen-Noorderdokken,51.261643,4.427906,2,8821089,0
8821105,Noorderkempen,51.356838,4.632204,,,1
8821105:0,Noorderkempen,51.356838,4.632204,,8821105,0
8821105:1,Noorderkempen,51.356838,4.632204,1,8821105,0
8821105:2,Noorderkempen,51.356838,4.632204,2,8821105,0
8821121,Antwerpen-Berchem,51.19923,4.432221,,,1
8821121:0,Antwerpen-Berchem,51.19923,4.432221,,8821121,0
8821121:1,Antwerpen-Berchem,51.19923,4.432221,1,8821121,0
8821121:2,Antwerpen-Berchem,51.19923,4.432221,2,8821121,0
8821121:3,Antwerpen-Berchem,51.19923,4.432221,3,8821121,0
8821121:4,Antwerpen-Berchem,51.19923,4.432221,4,8821121,0
8821121:5,Antwerpen-Berchem,51.19923,4.432221,5,8821121,0
8821121:6,Antwerpen-Berchem,51.19923,4.432221,6,8821121,0
8821121:7,Antwerpen-Berchem,51.19923,4.432221,7,8821121,0
8821121:8,Antwerpen-Berchem,51.19923,4.432221,8,8821121,0
8821121:9,Antwerpen-Berchem,51.19923,4.432221,9,8821121,0
8821121:10,Antwerpen-Berchem,51.19923,4.432221,10,8821121,0
8821147,Mortsel,51.18296,4.448437,,,1
8821147:0,Mortsel,51.18296,4.448437,,8821147,0
8821147:1,Mortsel,51.18296,4.448437,1,8821147,0
8821147:2,Mortsel,51.18296,4.448437,2,8821147,0
8821154,Mortsel-Deurnesteenweg,51.183023,4.446514,,,1
8821154:0,Mortsel-Deurnesteenweg,51.183023,4.446514,,8821154,0
8821154:1,Mortsel-Deurnesteenweg,51.183023,4.446514,1,8821154,0
8821154:2,Mortsel-Deurnesteenweg,51.183023,4.446514,2,8821154,0
8821196,Antwerpen-Zuid,51.197828,4.390259,,,1
8821196:0,Antwerpen-Zuid,51.197828,4.390259,,8821196,0
8821196:1,Antwerpen-Zuid,51.197828,4.390259,1,8821196,0
8821196:2,Antwerpen-Zuid,51.197828,4.390259,2,8821196,0
8821196:3,Antwerpen-Zuid,51.197828,4.390259,3,8821196,0
8821196:4,Antwerpen-Zuid,51.197828,4.390259,4,8821196,0
8821238,Mortsel-Oude God,51.171256,4.455737,,,1
8821238:0,Mortsel-Oude God,51.171256,4.455737,,8821238,0
8821238:1,Mortsel-Oude God,51.171256,4.455737,1,8821238,0
8821238:2,Mortsel-Oude God,51.171256,4.455737,2,8821238,0
8821246,Mortsel-Liersesteenweg,51.169027,4.468843,,,1
8821246:0,Mortsel-Liersesteenweg,51.169027,4.468843,,8821246,0
8821246:1,Mortsel-Liersesteenweg,51.169027,4.468843,1,8821246,0
8821246:2,Mortsel-Liersesteenweg,51.169027,4.468843,2,8821246,0
8821311,Kontich,51.134023,4.476358,,,1
8821311:0,Kontich,51.134023,4.476358,,8821311,0
8821311:1,Kontich,51.134023,4.476358,1,8821311,0
8821311:2,Kontich,51.134023,4.476358,2,8821311,0
8821311:3,Kontich,51.134023,4.476358,3,8821311,0
8821311:4,Kontich,51.134023,4.476358,4,8821311,0
8821337,Hove,51.154114,4.465157,,,1
8821337:0,Hove,51.154114,4.465157,,8821337,0
8821337:1,Hove,51.154114,4.465157,1,8821337,0
8821337:2,Hove,51.154114,4.465157,2,8821337,0
8821402,Essen,51.462767,4.451314,,,1
8821402:0,Essen,51.462767,4.451314,,8821402,0
8821402:1,Essen,51.462767,4.451314,1,8821402,0
8821402:2,Essen,51.462767,4.451314,2,8821402,0
8821402:3,Essen,51.462767,4.451314,3,8821402,0
8821436,Wildert,51.428087,4.46335,,,1
8821436:0,Wildert,51.428087,4.46335,,8821436,0
8821436:1,Wildert,51.428087,4.46335,1,8821436,0
8821436:2,Wildert,51.428087,4.46335,2,8821436,0
8821444,Kalmthout,51.391177,4.46682,,,1
8821444:0,Kalmthout,51.391177,4.46682,,8821444,0
8821444:1,Kalmthout,51.391177,4.46682,1,8821444,0
8821444:2,Kalmthout,51.391177,4.46682,2,8821444,0
8821451,Kijkuit,51.378664,4.467315,,,1
8821451:0,Kijkuit,51.378664,4.467315,,8821451,0
8821451:1,Kijkuit,51.378664,4.467315,1,8821451,0
8821451:2,Kijkuit,51.378664,4.467315,2,8821451,0
8821519,Heide,51.364623,4.460483,,,1
8821519:0,Heide,51.364623,4.460483,,8821519,0
8821519:1,Heide,51.364623,4.460483,1,8821519,0
8821519:2,Heide,51.364623,4.460483,2,8821519,0
8821535,Kapellen,51.313528,4.432661,,,1
8821535:0,Kapellen,51.313528,4.432661,,8821535,0
8821535:1,Kapellen,51.313528,4.432661,1,8821535,0
8821535:2,Kapellen,51.313528,4.432661,2,8821535,0
8821543,Sint-Mariaburg,51.291658,4.4349,,,1
8821543:0,Sint-Mariaburg,51.291658,4.4349,,8821543,0
8821543:1,Sint-Mariaburg,51.291658,4.4349,1,8821543,0
8821543:2,Sint-Mariaburg,51.291658,4.4349,2,8821543,0
8821600,Lier,51.135758,4.560614,,,1
8821600:0,Lier,51.135758,4.560614,,8821600,0
8821600:1,Lier,51.135758,4.560614,1,8821600,0
8821600:2,Lier,51.135758,4.560614,2,8821600,0
8821600:3,Lier,51.135758,4.560614,3,8821600,0
8821600:4,Lier,51.135758,4.560614,4,8821600,0
8821634,Boechout,51.16348,4.494489,,,1
8821634:0,Boechout,51.16348,4.494489,,8821634,0
8821634:1,Boechout,51.16348,4.494489,1,8821634,0
8821634:2,Boechout,51.16348,4.494489,2,8821634,0
8821659,Kessel,51.151057,4.618459,,,1
8821659:0,Kessel,51.151057,4.618459,,8821659,0
8821659:1,Kessel,51.151057,4.618459,1,8821659,0
8821659:2,Kessel,51.151057,4.618459,2,8821659,0
8821667,Nijlen,51.15984,4.666588,,,1
8821667:0,Nijlen,51.15984,4.666588,,8821667,0
8821667:1,Nijlen,51.15984,4.666588,1,8821667,0
8821667:2,Nijlen,51.15984,4.666588,2,8821667,0
8821709,Wolfstee,51.168361,4.786144,,,1
8821709:0,Wolfstee,51.168361,4.786144,,8821709,0
8821709:1,Wolfstee,51.168361,4.786144,1,8821709,0
8821709:2,Wolfstee,51.168361,4.786144,2,8821709,0
8821717,Herentals,51.181513,4.829535,,,1
8821717:0,Herentals,51.181513,4.829535,,8821717,0
8821717:1,Herentals,51.181513,4.829535,1,8821717,0
8821717:2,Herentals,51.181513,4.829535,2,8821717,0
8821717:3,Herentals,51.181513,4.829535,3,8821717,0
8821717:4,Herentals,51.181513,4.829535,4,8821717,0
8821717:5,Herentals,51.181513,4.829535,5,8821717,0
8821725,Bouwel,51.165764,4.746511,,,1
8821725:0,Bouwel,51.165764,4.746511,,8821725,0
8821725:1,Bouwel,51.165764,4.746511,1,8821725,0
8821725:2,Bouwel,51.165764,4.746511,2,8821725,0
8821816,Berlaar,51.113662,4.638811,,,1
8821816:0,Berlaar,51.113662,4.638811,,8821816,0
8821816:1,Berlaar,51.113662,4.638811,1,8821816,0
8821816:2,Berlaar,51.113662,4.638811,2,8821816,0
8821824,Melkouwen,51.094938,4.671532,,,1
8821824:0,Melkouwen,51.094938,4.671532,,8821824,0
8821824:1,Melkouwen,51.094938,4.671532,1,8821824,0
8821824:2,Melkouwen,51.094938,4.671532,2,8821824,0
8821832,Heist-op-den-Berg,51.074146,4.708235,,,1
8821832:0,Heist-op-den-Berg,51.074146,4.708235,,8821832,0
8821832:1,Heist-op-den-Berg,51.074146,4.708235,1,8821832,0
8821832:2,Heist-op-den-Berg,51.074146,4.708235,2,8821832,0
8821857,Booischot,51.037344,4.773478,,,1
8821857:0,Booischot,51.037344,4.773478,,8821857,0
8821857:1,Booischot,51.037344,4.773478,1,8821857,0
8821857:2,Booischot,51.037344,4.773478,2,8821857,0
8821865,Begijnendijk,51.021972,4.800338,,,1
8821865:0,Begijnendijk,51.021972,4.800338,,8821865,0
8821865:1,Begijnendijk,51.021972,4.800338,1,8821865,0
8821865:2,Begijnendijk,51.021972,4.800338,2,8821865,0
8821907,Turnhout,51.322032,4.937415,,,1
8821907:0,Turnhout,51.322032,4.937415,,8821907,0
8821907:1,Turnhout,51.322032,4.937415,1,8821907,0
8821907:2,Turnhout,51.322032,4.937415,2,8821907,0
8821964,Tielen,51.241021,4.893089,,,1
8821964:0,Tielen,51.241021,4.893089,,8821964,0
8821964:1,Tielen,51.241021,4.893089,1,8821964,0
8821964:2,Tielen,51.241021,4.893089,2,8821964,0
8822004,Mechelen,51.017648,4.482785,,,1
8822004:0,Mechelen,51.017648,4.482785,,8822004,0
8822004:1,Mechelen,51.017648,4.482785,1,8822004,0
8822004:2,Mechelen,51.017648,4.482785,2,8822004,0
8822004:3,Mechelen,51.017648,4.482785,3,8822004,0
8822004:4,Mechelen,51.017648,4.482785,4,8822004,0
8822004:5,Mechelen,51.017648,4.482785,5,8822004,0
8822004:6,Mechelen,51.017648,4.482785,6,8822004,0
8822004:7,Mechelen,51.017648,4.482785,7,8822004,0
8822004:8,Mechelen,51.017648,4.482785,8,8822004,0
8822004:9,Mechelen,51.017648,4.482785,9,8822004,0
8822004:10,Mechelen,51.017648,4.482785,10,8822004,0
8822053,Kapelle-op-den-Bos,51.010843,4.359121,,,1
8822053:0,Kapelle-op-den-Bos,51.010843,4.359121,,8822053,0
8822053:1,Kapelle-op-den-Bos,51.010843,4.359121,1,8822053,0
8822053:2,Kapelle-op-den-Bos,51.010843,4.359121,2,8822053,0
8822111,Londerzeel,51.009091,4.299073,,,1
8822111:0,Londerzeel,51.009091,4.299073,,8822111,0
8822111:1,Londerzeel,51.009091,4.299073,1,8822111,0
8822111:2,Londerzeel,51.009091,4.299073,2,8822111,0
8822137,Malderen,51.014484,4.22911,,,1
8822137:0,Malderen,51.014484,4.22911,,8822137,0
8822137:1,Malderen,51.014484,4.22911,1,8822137,0
8822137:2,Malderen,51.014484,4.22911,2,8822137,0
8822145,Buggenhout,51.016291,4.201666,,,1
8822145:0,Buggenhout,51.016291,4.201666,,8822145,0
8822145:1,Buggenhout,51.016291,4.201666,1,8822145,0
8822145:2,Buggenhout,51.016291,4.201666,2,8822145,0
8822160,Baasrode-Zuid,51.019437,4.153492,,,1
8822160:0,Baasrode-Zuid,51.019437,4.153492,,8822160,0
8822160:1,Baasrode-Zuid,51.019437,4.153492,1,8822160,0
8822160:2,Baasrode-Zuid,51.019437,4.153492,2,8822160,0
8822210,Duffel,51.091243,4.493186,,,1
8822210:0,Duffel,51.091243,4.493186,,8822210,0
8822210:1,Duffel,51.091243,4.493186,1,8822210,0
8822210:2,Duffel,51.091243,4.493186,2,8822210,0
8822210:3,Duffel,51.091243,4.493186,3,8822210,0
8822210:4,Duffel,51.091243,4.493186,4,8822210,0
8822228,Sint-Katelijne-Waver,51.069975,4.496116,,,1
8822228:0,Sint-Katelijne-Waver,51.069975,4.496116,,8822228,0
8822228:1,Sint-Katelijne-Waver,51.069975,4.496116,1,8822228,0
8822228:2,Sint-Katelijne-Waver,51.069975,4.496116,2,8822228,0
8822228:3,Sint-Katelijne-Waver,51.069975,4.496116,3,8822228,0
8822228:4,Sint-Katelijne-Waver,51.069975,4.496116,4,8822228,0
8822251,Weerde,50.977449,4.470937,,,1
8822251:0,Weerde,50.977449,4.470937,,8822251,0
8822251:1,Weerde,50.977449,4.470937,1,8822251,0
8822251:2,Weerde,50.977449,4.470937,2,8822251,0
8822251:3,Weerde,50.977449,4.470937,3,8822251,0
8822251:4,Weerde,50.977449,4.470937,4,8822251,0
8822269,Eppegem,50.9584,4.45749,,,1
8822269:0,Eppegem,50.9584,4.45749,,8822269,0
8822269:1,Eppegem,50.9584,4.45749,1,8822269,0
8822269:2,Eppegem,50.9584,4.45749,2,8822269,0
8822269:3,Eppegem,50.9584,4.45749,3,8822269,0
8822269:4,Eppegem,50.9584,4.45749,4,8822269,0
8822277,Hofstade,50.988658,4.498336,,,1
8822277:0,Hofstade,50.988658,4.498336,,8822277,0
8822277:1,Hofstade,50.988658,4.498336,1,8822277,0
8822277:2,Hofstade,50.988658,4.498336,2,8822277,0
